create table scr_Lectura (
	ID_Lectura INT,
	ID_Usuario INT,
	ID_Comic INT,
	ID_Capitulo INT,
	Tiempo_lectura INT,
	Fecha_subida DATE,
	Ultima_pagina_vista INT,
	Tiempo_ID_tiempo INT
);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 14, 8, 97, 62, '08/04/2025', 60, 13);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (29, 54, 63, 54, 84, '01/11/2024', 91, 27);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 66, 11, 26, 26, '11/07/2024', 14, 66);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (40, 30, 83, 11, 26, '24/01/2025', 19, 24);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (33, 9, 66, 68, 21, '04/08/2024', 7, 18);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (85, 85, 4, 68, 35, '24/02/2025', 2, 48);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (85, 51, 58, 25, 71, '15/07/2024', 14, 17);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (73, 49, 23, 24, 96, '15/01/2025', 68, 19);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (22, 35, 50, 9, 19, '25/05/2025', 80, 83);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (28, 43, 16, 84, 4, '17/05/2025', 24, 90);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (99, 49, 82, 88, 61, '03/01/2025', 21, 36);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (90, 10, 73, 55, 36, '03/10/2024', 55, 36);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (41, 33, 2, 41, 5, '23/07/2024', 23, 67);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (22, 55, 82, 98, 84, '04/02/2025', 34, 17);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (20, 15, 50, 22, 63, '15/08/2024', 92, 43);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (50, 58, 10, 20, 99, '26/02/2025', 62, 75);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (50, 79, 13, 97, 28, '28/04/2025', 42, 45);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (53, 65, 1, 90, 55, '23/10/2024', 75, 84);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (85, 85, 41, 53, 11, '11/10/2024', 84, 75);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (7, 8, 99, 78, 80, '04/04/2025', 43, 98);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (32, 60, 94, 46, 91, '01/09/2024', 36, 33);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (83, 44, 8, 26, 23, '15/10/2024', 32, 21);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (42, 10, 61, 71, 19, '02/05/2025', 69, 92);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (9, 14, 26, 19, 65, '23/09/2024', 41, 42);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (97, 1, 2, 24, 21, '15/04/2025', 44, 86);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (22, 16, 55, 7, 3, '01/03/2025', 7, 39);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (89, 67, 29, 9, 16, '04/11/2024', 75, 36);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (33, 18, 72, 35, 82, '25/12/2024', 99, 96);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (1, 63, 2, 38, 22, '08/07/2024', 75, 60);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (71, 40, 60, 87, 20, '26/05/2025', 29, 52);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (41, 90, 33, 80, 32, '24/04/2025', 46, 79);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (72, 87, 83, 60, 50, '01/09/2024', 41, 66);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (88, 5, 21, 52, 38, '22/01/2025', 66, 46);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (89, 26, 26, 63, 76, '04/02/2025', 31, 49);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (39, 63, 84, 8, 76, '21/11/2024', 68, 57);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (12, 27, 61, 38, 10, '17/05/2025', 61, 56);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (94, 58, 91, 17, 42, '13/06/2025', 31, 55);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (83, 8, 35, 95, 17, '27/04/2025', 25, 57);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (13, 1, 23, 72, 61, '18/04/2025', 83, 43);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (89, 85, 42, 33, 41, '13/08/2024', 72, 88);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (88, 87, 93, 98, 63, '21/02/2025', 87, 97);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (92, 89, 10, 45, 97, '14/06/2025', 23, 64);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (80, 57, 46, 14, 91, '11/04/2025', 55, 85);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (74, 95, 85, 20, 73, '25/04/2025', 20, 38);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 13, 71, 39, 79, '10/06/2025', 34, 5);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (64, 74, 38, 20, 80, '25/07/2024', 32, 89);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (47, 29, 99, 90, 69, '08/07/2024', 78, 99);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (70, 50, 60, 96, 91, '25/10/2024', 7, 9);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (41, 64, 76, 13, 15, '23/10/2024', 58, 95);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 45, 88, 23, 23, '10/08/2024', 84, 70);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (76, 43, 66, 10, 94, '03/01/2025', 73, 18);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (21, 28, 23, 7, 81, '10/04/2025', 29, 8);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (93, 35, 56, 16, 4, '19/07/2024', 35, 65);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (98, 18, 6, 41, 55, '11/05/2025', 45, 84);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (72, 94, 85, 3, 58, '26/10/2024', 38, 48);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (31, 86, 40, 68, 45, '19/02/2025', 94, 4);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (11, 67, 78, 87, 58, '28/05/2025', 58, 79);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (95, 58, 89, 21, 82, '04/11/2024', 39, 71);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (38, 2, 4, 82, 92, '26/03/2025', 79, 80);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (43, 93, 1, 22, 90, '08/07/2024', 81, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (5, 58, 83, 17, 24, '16/02/2025', 62, 35);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (9, 86, 29, 29, 64, '20/03/2025', 3, 25);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (64, 38, 96, 5, 64, '28/03/2025', 25, 35);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (54, 89, 17, 68, 11, '20/02/2025', 21, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (44, 38, 54, 15, 58, '11/05/2025', 25, 56);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (54, 48, 79, 20, 33, '19/06/2025', 49, 30);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (4, 28, 22, 18, 5, '24/04/2025', 64, 14);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (92, 97, 100, 29, 77, '12/03/2025', 59, 70);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (90, 23, 84, 58, 7, '19/12/2024', 100, 35);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (55, 77, 63, 100, 85, '15/06/2025', 39, 29);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (46, 41, 94, 77, 51, '15/08/2024', 34, 100);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (66, 47, 83, 8, 86, '17/09/2024', 64, 15);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (84, 98, 46, 58, 16, '21/04/2025', 93, 95);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (41, 85, 70, 60, 68, '22/08/2024', 40, 76);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (50, 18, 76, 89, 47, '30/05/2025', 48, 97);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (61, 94, 14, 46, 25, '09/10/2024', 60, 98);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (71, 41, 33, 80, 87, '22/02/2025', 15, 75);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (63, 85, 20, 22, 79, '24/10/2024', 66, 1);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (11, 98, 48, 15, 38, '05/03/2025', 74, 55);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (93, 51, 7, 8, 65, '24/02/2025', 6, 98);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (70, 61, 61, 21, 45, '23/04/2025', 26, 8);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (13, 38, 1, 64, 100, '15/10/2024', 11, 56);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (78, 67, 60, 28, 18, '08/05/2025', 62, 1);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (1, 21, 21, 57, 45, '09/01/2025', 5, 5);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (61, 40, 56, 87, 67, '14/02/2025', 82, 94);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (76, 45, 24, 66, 60, '31/01/2025', 4, 1);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (22, 94, 95, 64, 44, '13/03/2025', 73, 8);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (13, 20, 83, 71, 43, '07/03/2025', 72, 56);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (58, 80, 4, 100, 25, '20/06/2025', 62, 9);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (90, 93, 30, 71, 4, '26/02/2025', 81, 74);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (95, 31, 71, 9, 79, '05/10/2024', 76, 49);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (61, 72, 63, 16, 56, '05/11/2024', 22, 18);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (1, 8, 5, 95, 9, '03/06/2025', 3, 70);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (50, 12, 63, 47, 39, '20/03/2025', 76, 17);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (65, 23, 27, 61, 46, '01/12/2024', 65, 56);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (67, 18, 55, 52, 17, '20/06/2025', 56, 88);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (96, 29, 60, 37, 42, '04/05/2025', 84, 10);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (3, 69, 31, 38, 72, '11/08/2024', 54, 86);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (32, 38, 51, 62, 30, '04/06/2025', 3, 15);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (6, 92, 75, 86, 85, '23/08/2024', 29, 65);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (16, 90, 73, 34, 98, '03/06/2025', 3, 57);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (56, 9, 73, 46, 29, '05/03/2025', 31, 31);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (92, 99, 27, 93, 40, '03/07/2024', 53, 27);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (98, 90, 36, 86, 70, '03/05/2025', 23, 100);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (44, 100, 36, 44, 14, '17/08/2024', 30, 35);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (79, 13, 32, 51, 17, '22/03/2025', 100, 7);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (21, 25, 1, 98, 8, '30/05/2025', 99, 12);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (77, 35, 4, 37, 96, '07/11/2024', 7, 8);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (16, 80, 21, 95, 73, '15/06/2025', 40, 96);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (26, 52, 31, 22, 44, '23/05/2025', 11, 51);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (93, 95, 52, 56, 25, '27/08/2024', 11, 59);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (52, 58, 97, 20, 6, '17/10/2024', 61, 78);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (63, 15, 98, 54, 75, '29/12/2024', 84, 99);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (7, 83, 11, 98, 30, '05/11/2024', 1, 97);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (68, 82, 27, 94, 31, '13/10/2024', 84, 51);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (86, 10, 98, 59, 54, '23/06/2025', 26, 79);
insert into scr_Lectura (ID_Lectura, ID_Usuario, ID_Comic, ID_Capitulo, Tiempo_lectura, Fecha_subida, Ultima_pagina_vista, Tiempo_ID_tiempo) values (15, 56, 34, 49, 22, '29/04/2025', 90, 64);
